Gmt time,Open,High,Low,Close,Volume,trade_count,vwap
2023-01-25 05:00:00+00:00,6.87,7.26,6.695,7.22,660644,2833,6.968901
2023-01-26 05:00:00+00:00,7.42,7.44,7.04,7.235,287834,2033,7.210943
2023-01-27 05:00:00+00:00,7.165,7.73,7.165,7.54,374198,1812,7.532843
2023-01-30 05:00:00+00:00,7.495,7.605,7.36,7.37,531249,2536,7.450097
2023-01-31 05:00:00+00:00,7.415,7.815,7.385,7.78,597909,2782,7.668881
2023-02-01 05:00:00+00:00,7.735,8.22,7.695,8.2,836900,4303,7.993978
2023-02-02 05:00:00+00:00,8.51,9.21,8.51,8.995,1368869,5690,8.915455
2023-02-03 05:00:00+00:00,8.53,8.9,8.375,8.425,1015805,5621,8.605457
2023-02-06 05:00:00+00:00,8.29,8.53,8.26,8.32,754249,3405,8.388302
2023-02-07 05:00:00+00:00,8.29,8.405,8.065,8.325,969264,4715,8.222694
2023-02-08 05:00:00+00:00,8.3,8.56,8.17,8.23,551358,3812,8.280569
2023-02-09 05:00:00+00:00,8.34,8.43,7.94,7.94,545693,3465,8.110112
2023-02-10 05:00:00+00:00,7.78,7.855,7.46,7.515,818174,4171,7.592812
2023-02-13 05:00:00+00:00,7.58,7.77,7.45,7.6,1535113,8192,7.636387
2023-02-14 05:00:00+00:00,8.58,9.295,8.23,9.215,3165663,13136,8.702917
2023-02-15 05:00:00+00:00,9.21,10.23,9.115,10.1,3590809,17568,9.850394
2023-02-16 05:00:00+00:00,9.66,10.31,9.6,9.705,1808429,9896,9.938945
2023-02-17 05:00:00+00:00,9.53,9.71,9.085,9.21,893960,5375,9.244656
2023-02-21 05:00:00+00:00,9.015,9.095,8.4,8.48,1762455,8591,8.576748
2023-02-22 05:00:00+00:00,8.495,8.62,8.165,8.365,1036397,6535,8.327001
2023-02-23 05:00:00+00:00,8.44,8.47,7.915,8.175,1903941,9708,8.142564
2023-02-24 05:00:00+00:00,7.91,8.195,7.885,8.09,1512892,5642,8.050518
2023-02-27 05:00:00+00:00,8.13,8.22,7.96,8.03,471966,3588,8.061049
2023-02-28 05:00:00+00:00,8.01,8.09,7.805,7.835,478061,3844,7.90139
2023-03-01 05:00:00+00:00,7.83,7.895,7.69,7.69,488312,3291,7.744308
2023-03-02 05:00:00+00:00,7.59,8.025,7.565,7.98,921206,4794,7.881957
2023-03-03 05:00:00+00:00,8.07,8.5,8.03,8.33,1244511,5789,8.322618
2023-03-06 05:00:00+00:00,8.35,8.445,8.21,8.285,645583,4378,8.303323
2023-03-07 05:00:00+00:00,8.28,8.42,8.205,8.28,737289,4131,8.293018
2023-03-08 05:00:00+00:00,8.345,8.575,8.065,8.13,619394,3726,8.279457
2023-03-09 05:00:00+00:00,8.08,8.255,7.68,7.68,753819,3295,7.89654
2023-03-10 05:00:00+00:00,7.55,7.68,7.29,7.36,1121646,5900,7.392592
2023-03-13 04:00:00+00:00,7.28,8.15,7.195,7.87,2066868,8646,7.843703
2023-03-14 04:00:00+00:00,8.04,8.135,7.78,7.89,683688,4873,7.907021
2023-03-15 04:00:00+00:00,7.83,7.985,7.705,7.885,501600,2592,7.838585
2023-03-16 04:00:00+00:00,8.02,8.07,7.87,7.975,321715,2465,7.979254
2023-03-17 04:00:00+00:00,7.935,8.03,7.845,7.88,397765,2776,7.912954
2023-03-20 04:00:00+00:00,7.74,8.095,7.73,8.085,967182,5982,7.973046
2023-03-21 04:00:00+00:00,8.215,8.505,8.205,8.44,512198,3371,8.390582
2023-03-22 04:00:00+00:00,8.49,8.615,8.2,8.2,765739,4373,8.46495
2023-03-23 04:00:00+00:00,8.31,8.545,8.16,8.33,602837,3113,8.376164
2023-03-24 04:00:00+00:00,8.29,8.345,8.065,8.2,365226,3114,8.176077
2023-03-27 04:00:00+00:00,8.19,8.31,7.94,8.04,440204,2041,8.127139
2023-03-28 04:00:00+00:00,8.075,8.11,7.975,8.005,183771,1655,8.027695
2023-03-29 04:00:00+00:00,8.1,8.25,8.06,8.225,242148,1439,8.168288
2023-03-30 04:00:00+00:00,8.355,8.355,8.05,8.145,284798,1524,8.18733
2023-03-31 04:00:00+00:00,8.13,8.475,8.09,8.45,350973,2514,8.391223
2023-04-03 04:00:00+00:00,8.35,8.525,8.215,8.38,436362,2746,8.375859
2023-04-04 04:00:00+00:00,8.52,8.53,8.24,8.36,408692,2981,8.369691
2023-04-05 04:00:00+00:00,8.64,8.645,7.845,7.975,844721,4308,8.061246
2023-04-06 04:00:00+00:00,7.86,8.14,7.79,8.09,285933,2690,8.042687
2023-04-10 04:00:00+00:00,8.0,8.435,7.91,8.395,432109,2479,8.269058
2023-04-11 04:00:00+00:00,8.395,8.79,8.395,8.62,478515,3118,8.593407
2023-04-12 04:00:00+00:00,8.735,8.77,8.3,8.325,417843,3860,8.464333
2023-04-13 04:00:00+00:00,8.51,8.7,8.43,8.575,407968,2576,8.60909
2023-04-14 04:00:00+00:00,8.52,8.905,8.47,8.8,755375,3666,8.762539
2023-04-17 04:00:00+00:00,8.8,9.04,8.78,8.795,538637,4083,8.874267
2023-04-18 04:00:00+00:00,8.93,9.02,8.725,8.725,342804,2631,8.837972
2023-04-19 04:00:00+00:00,8.59,8.65,8.48,8.485,366096,2752,8.527526
2023-04-20 04:00:00+00:00,8.28,8.495,8.135,8.155,363433,2609,8.264627
2023-04-21 04:00:00+00:00,8.14,8.22,8.105,8.18,292504,2017,8.155581
2023-04-24 04:00:00+00:00,8.14,8.25,7.945,8.09,342811,2040,8.068278
2023-04-25 04:00:00+00:00,8.01,8.01,7.73,7.735,308451,2629,7.828291
2023-04-26 04:00:00+00:00,7.88,7.905,7.65,7.745,548786,2795,7.768867
2023-04-27 04:00:00+00:00,7.865,7.91,7.725,7.815,430107,2958,7.824837
2023-04-28 04:00:00+00:00,7.8,8.0,7.63,7.76,459789,3222,7.734668
2023-05-01 04:00:00+00:00,7.74,7.82,7.665,7.77,379409,3412,7.738835
2023-05-02 04:00:00+00:00,7.75,7.78,7.435,7.595,1290764,4911,7.529953
2023-05-03 04:00:00+00:00,7.62,7.67,7.455,7.56,784039,4521,7.539446
2023-05-04 04:00:00+00:00,7.5,7.51,7.28,7.375,643889,4191,7.371798
2023-05-05 04:00:00+00:00,7.495,7.535,7.325,7.405,746886,4394,7.421501
2023-05-08 04:00:00+00:00,7.63,7.85,7.6,7.76,1332351,8905,7.73302
2023-05-09 04:00:00+00:00,9.23,9.685,8.66,9.54,4550276,19923,9.285659
2023-05-10 04:00:00+00:00,9.72,10.3,9.46,9.93,2671898,11306,9.938402
2023-05-11 04:00:00+00:00,10.1,10.155,9.71,9.875,923394,5299,9.941382
2023-05-12 04:00:00+00:00,9.82,10.01,9.47,9.52,1382677,6668,9.604286
2023-05-15 04:00:00+00:00,9.21,9.6,9.025,9.525,1053845,5837,9.342222
2023-05-16 04:00:00+00:00,9.4,9.63,9.36,9.48,832617,4846,9.489261
2023-05-17 04:00:00+00:00,9.49,10.285,9.46,10.25,1244217,5990,10.053682
2023-05-18 04:00:00+00:00,10.43,11.81,10.4,11.74,3212781,16007,11.316496
2023-05-19 04:00:00+00:00,11.96,12.405,11.525,11.705,2421575,12111,11.8833
2023-05-22 04:00:00+00:00,11.62,12.1,11.39,11.83,882111,5756,11.753723
2023-05-23 04:00:00+00:00,11.96,13.415,11.875,12.64,2275155,11719,12.871501
2023-05-24 04:00:00+00:00,12.035,12.425,11.825,12.225,1525422,9458,12.109904
2023-05-25 04:00:00+00:00,13.18,13.22,12.34,12.84,1965539,10679,12.737854
2023-05-26 04:00:00+00:00,12.86,14.195,12.85,13.64,2621711,15205,13.783553
2023-05-30 04:00:00+00:00,14.44,15.005,14.25,14.715,2496735,15776,14.73845
2023-05-31 04:00:00+00:00,14.17,14.785,13.85,14.71,1476310,9005,14.260432
2023-06-01 04:00:00+00:00,14.42,15.215,14.21,14.54,1730006,11665,14.628938
2023-06-02 04:00:00+00:00,14.67,15.02,14.16,14.52,976109,6346,14.570632
2023-06-05 04:00:00+00:00,14.385,15.7,14.375,15.23,1332102,8769,15.29985
2023-06-06 04:00:00+00:00,15.28,15.58,14.94,15.46,722960,6940,15.296867
2023-06-07 04:00:00+00:00,16.0,17.155,14.53,14.715,2417807,14681,15.768467
2023-06-08 04:00:00+00:00,14.43,15.59,14.39,15.2,1470874,9090,15.162393
2023-06-09 04:00:00+00:00,15.36,15.97,14.82,15.01,1141665,7786,15.352649
2023-06-12 04:00:00+00:00,15.42,16.015,15.34,15.65,756632,5799,15.639781
2023-06-13 04:00:00+00:00,16.22,16.245,15.17,15.99,1302115,9174,15.68802
2023-06-14 04:00:00+00:00,15.91,16.19,15.445,15.92,779469,6262,15.851002
2023-06-15 04:00:00+00:00,15.665,16.785,15.51,16.6,1462992,14167,16.453319
2023-06-16 04:00:00+00:00,16.89,16.89,16.01,16.32,1050157,7861,16.302216
2023-06-20 04:00:00+00:00,15.98,16.87,15.58,15.8,1057192,10787,15.988577
2023-06-21 04:00:00+00:00,15.7,15.75,14.375,14.64,1225887,7687,14.768684
2023-06-22 04:00:00+00:00,14.265,14.43,13.86,14.05,1565986,8519,14.166701
2023-06-23 04:00:00+00:00,13.66,14.13,13.565,14.02,1480495,8857,13.853541
2023-06-26 04:00:00+00:00,13.865,14.41,13.86,13.945,904513,5140,14.153909
2023-06-27 04:00:00+00:00,14.25,14.76,13.96,14.615,730560,4986,14.504238
2023-06-28 04:00:00+00:00,14.52,15.425,14.48,15.26,1006304,5298,15.043292
2023-06-29 04:00:00+00:00,15.395,15.57,15.06,15.2,589114,4646,15.262227
2023-06-30 04:00:00+00:00,15.48,15.79,15.24,15.33,552911,4039,15.496856
2023-07-03 04:00:00+00:00,15.49,15.585,15.195,15.51,394879,3858,15.386352
2023-07-05 04:00:00+00:00,15.44,15.76,15.24,15.71,540264,4467,15.523267
2023-07-06 04:00:00+00:00,15.34,15.365,14.63,15.15,718210,4607,14.907645
2023-07-07 04:00:00+00:00,15.29,15.895,15.2,15.35,446520,3927,15.576526
2023-07-10 04:00:00+00:00,15.37,16.32,14.96,16.3,739200,5020,15.88161
2023-07-11 04:00:00+00:00,16.495,16.92,16.15,16.49,939019,6925,16.533487
2023-07-12 04:00:00+00:00,16.8,16.935,16.41,16.58,639083,5251,16.656757
2023-07-13 04:00:00+00:00,16.705,17.255,16.67,16.74,589710,4553,16.960553
2023-07-14 04:00:00+00:00,16.79,17.0,16.275,16.4,540650,3980,16.587779
2023-07-17 04:00:00+00:00,16.41,17.585,16.335,17.41,699443,5013,17.32834
2023-07-18 04:00:00+00:00,17.88,18.13,17.19,18.07,1225623,8518,17.759256
2023-07-19 04:00:00+00:00,18.095,18.99,17.77,18.045,807261,6219,18.386023
2023-07-20 04:00:00+00:00,17.525,17.99,16.98,17.14,943145,5701,17.291858
2023-07-21 04:00:00+00:00,17.415,17.435,16.22,16.435,597210,4637,16.64259
2023-07-24 04:00:00+00:00,16.61,16.68,16.13,16.325,366391,3099,16.355962
2023-07-25 04:00:00+00:00,16.42,16.855,16.37,16.56,293689,2544,16.612983
2023-07-26 04:00:00+00:00,16.41,16.68,16.135,16.435,348619,2680,16.379204
2023-07-27 04:00:00+00:00,16.84,17.19,16.015,16.15,686114,5867,16.58044
2023-07-28 04:00:00+00:00,17.19,17.97,16.75,17.805,999099,7274,17.419611
2023-07-31 04:00:00+00:00,18.82,19.99,18.39,19.83,1976523,14185,19.466717
2023-08-01 04:00:00+00:00,19.4,20.235,19.235,19.985,1102684,7644,19.903536
2023-08-02 04:00:00+00:00,19.28,19.615,18.15,18.955,987230,10380,18.838476
2023-08-03 04:00:00+00:00,18.65,19.3,18.62,18.71,444298,3645,18.838098
2023-08-04 04:00:00+00:00,18.905,19.07,18.08,18.195,621835,8831,18.397177
2023-08-07 04:00:00+00:00,18.26,18.385,17.01,17.99,1784496,8598,17.618506
2023-08-08 04:00:00+00:00,17.39,17.39,16.1,17.03,1829008,10732,16.691617
2023-08-09 04:00:00+00:00,16.76,16.91,15.1,15.245,1684265,11006,15.667209
2023-08-10 04:00:00+00:00,15.45,15.86,15.25,15.4,1128738,7294,15.508993
2023-08-11 04:00:00+00:00,15.035,15.57,14.91,15.405,661744,5391,15.336816
2023-08-14 04:00:00+00:00,15.14,15.725,14.97,15.72,477406,3713,15.482019
2023-08-15 04:00:00+00:00,15.62,15.87,15.29,15.36,595491,4573,15.469904
2023-08-16 04:00:00+00:00,15.185,15.72,15.15,15.44,422004,2974,15.448999
2023-08-17 04:00:00+00:00,15.36,15.38,14.04,14.15,1314316,6529,14.403634
2023-08-18 04:00:00+00:00,13.89,14.595,13.69,14.405,868222,6129,14.278254
2023-08-21 04:00:00+00:00,14.43,14.76,14.34,14.495,455054,3476,14.529454
2023-08-22 04:00:00+00:00,14.8,15.125,14.63,14.675,793077,6285,14.827165
2023-08-23 04:00:00+00:00,14.52,15.465,14.47,15.305,625585,4919,15.186458
2023-08-24 04:00:00+00:00,15.7,15.7,13.88,14.145,1636539,9400,14.361221
2023-08-25 04:00:00+00:00,14.16,14.64,14.02,14.52,550112,3756,14.338038
2023-08-28 04:00:00+00:00,14.67,14.87,14.5,14.64,440416,3163,14.68607
2023-08-29 04:00:00+00:00,14.62,15.62,14.505,15.405,639240,4229,15.37281
2023-08-30 04:00:00+00:00,15.45,16.345,15.33,16.335,813891,5389,16.09263
2023-08-31 04:00:00+00:00,15.63,15.795,14.66,14.985,1105699,7050,15.02334
2023-09-01 04:00:00+00:00,15.135,15.35,14.835,15.175,665920,4557,15.102435
2023-09-05 04:00:00+00:00,15.08,15.415,14.9,15.215,453735,4030,15.196309
2023-09-06 04:00:00+00:00,15.17,15.62,15.08,15.305,420133,3354,15.248388
2023-09-07 04:00:00+00:00,14.81,15.23,14.29,15.21,690906,4809,14.674963
2023-09-08 04:00:00+00:00,15.185,15.595,15.09,15.14,409764,3466,15.299137
2023-09-11 04:00:00+00:00,15.42,16.095,15.36,15.81,798126,6076,15.770335
2023-09-12 04:00:00+00:00,15.45,16.15,15.45,15.6,809605,9197,15.739512
2023-09-13 04:00:00+00:00,15.55,15.84,15.42,15.61,525927,3445,15.617498
2023-09-14 04:00:00+00:00,15.7,16.035,15.48,15.825,351911,2965,15.765323
2023-09-15 04:00:00+00:00,15.76,15.865,15.17,15.3,505224,4145,15.295871
2023-09-18 04:00:00+00:00,15.155,15.62,15.07,15.47,459535,5526,15.439872
2023-09-19 04:00:00+00:00,15.325,15.495,14.95,15.15,496869,3481,15.127548
2023-09-20 04:00:00+00:00,15.255,15.41,14.74,14.74,326329,2933,15.05441
2023-09-21 04:00:00+00:00,14.305,14.59,13.69,14.0,1024625,6282,14.104354
2023-09-22 04:00:00+00:00,14.21,14.41,14.045,14.13,523554,3614,14.181493
2023-09-25 04:00:00+00:00,14.0,14.23,13.85,14.22,372374,2904,14.077538
2023-09-26 04:00:00+00:00,13.96,14.16,13.88,13.965,477663,3460,14.008086
2023-09-27 04:00:00+00:00,14.19,14.955,14.19,14.86,1149993,6221,14.662917
2023-09-28 04:00:00+00:00,15.095,15.96,14.83,15.77,1106145,6131,15.542902
2023-09-29 04:00:00+00:00,16.12,16.805,15.965,16.01,984257,5551,16.28296
2023-10-02 04:00:00+00:00,16.02,16.43,15.78,15.895,480996,3769,15.983635
2023-10-03 04:00:00+00:00,15.6,15.75,14.825,14.895,1009222,6186,15.100264
2023-10-04 04:00:00+00:00,15.38,15.845,15.17,15.74,569575,4089,15.519712
2023-10-05 04:00:00+00:00,15.585,15.89,15.41,15.815,640305,4544,15.667335
2023-10-06 04:00:00+00:00,15.51,16.685,15.51,16.62,663444,4215,16.422512
2023-10-09 04:00:00+00:00,16.25,17.815,16.23,17.61,1027682,6733,17.322985
2023-10-10 04:00:00+00:00,18.07,18.395,17.62,17.795,832100,6069,17.9963
2023-10-11 04:00:00+00:00,17.85,18.415,17.73,17.91,392516,4409,18.01513
2023-10-12 04:00:00+00:00,17.92,18.23,17.56,17.93,882695,6008,17.971125
2023-10-13 04:00:00+00:00,18.155,18.155,17.275,17.385,390762,4259,17.485008
2023-10-16 04:00:00+00:00,17.215,17.45,16.68,17.365,607082,4351,17.25645
2023-10-17 04:00:00+00:00,16.985,18.02,16.92,17.84,415971,3342,17.733339
2023-10-18 04:00:00+00:00,17.8,18.22,17.19,17.19,360478,3965,17.518611
2023-10-19 04:00:00+00:00,17.45,17.57,16.98,17.06,556390,4163,17.210478
2023-10-20 04:00:00+00:00,16.84,16.935,15.81,16.12,953686,8674,16.243362
2023-10-23 04:00:00+00:00,15.88,16.34,15.22,16.195,643032,4205,15.781137
2023-10-24 04:00:00+00:00,16.39,16.93,16.305,16.63,409365,3348,16.621789
2023-10-25 04:00:00+00:00,16.575,16.575,15.58,15.595,529838,4066,15.969086
2023-10-26 04:00:00+00:00,15.565,15.88,15.05,15.28,636071,4543,15.363313
2023-10-27 04:00:00+00:00,15.56,15.56,14.96,15.07,584432,3791,15.146303
2023-10-30 04:00:00+00:00,15.28,15.28,14.56,14.7,571812,6230,14.832295
2023-10-31 04:00:00+00:00,14.615,15.0,14.57,14.805,577803,4323,14.830264
2023-11-01 04:00:00+00:00,14.815,14.96,14.48,14.94,1767244,9540,14.736596
2023-11-02 04:00:00+00:00,17.51,18.285,17.22,17.98,2569015,15130,17.759884
2023-11-03 04:00:00+00:00,18.04,19.07,17.77,18.895,1716137,9416,18.789542
2023-11-06 05:00:00+00:00,18.98,19.08,17.94,18.54,1252421,8226,18.349937
2023-11-07 05:00:00+00:00,18.85,19.17,18.54,18.8,707728,4674,18.932186
2023-11-08 05:00:00+00:00,18.81,18.91,18.15,18.485,652444,5414,18.435209
2023-11-09 05:00:00+00:00,18.7,18.87,18.17,18.29,652047,5670,18.544303
2023-11-10 05:00:00+00:00,18.11,19.715,18.11,19.68,1542289,8622,19.305626
2023-11-13 05:00:00+00:00,19.595,19.875,19.3,19.705,873676,7318,19.594199
2023-11-14 05:00:00+00:00,20.09,20.1,19.5,19.945,1076459,6923,19.884302
2023-11-15 05:00:00+00:00,19.875,20.37,19.625,19.955,842347,5998,20.043687
2023-11-16 05:00:00+00:00,19.83,19.865,19.29,19.765,831177,4802,19.640542
2023-11-17 05:00:00+00:00,19.7,20.58,19.675,20.51,906348,5528,20.323265
2023-11-20 05:00:00+00:00,20.675,21.585,20.58,21.33,1068222,7731,21.284677
2023-11-21 05:00:00+00:00,21.08,21.8,19.73,19.8,1364757,8339,20.306804
2023-11-22 05:00:00+00:00,20.33,20.44,19.34,19.675,910596,6824,19.732544
2023-11-24 05:00:00+00:00,19.38,19.58,18.94,19.25,416861,2911,19.25481
2023-11-27 05:00:00+00:00,19.095,19.495,18.64,19.075,658865,6073,19.15443
2023-11-28 05:00:00+00:00,19.11,19.8,19.04,19.71,721740,4888,19.533772
2023-11-29 05:00:00+00:00,19.975,20.305,19.78,19.86,742638,4351,20.016305
2023-11-30 05:00:00+00:00,19.93,20.23,19.685,20.05,944662,7625,19.939692
2023-12-01 05:00:00+00:00,19.935,20.285,19.56,20.28,505281,3536,20.027739
2023-12-04 05:00:00+00:00,19.76,19.825,18.27,18.41,1830605,9308,18.778177
2023-12-05 05:00:00+00:00,18.265,18.525,17.96,18.31,600107,4769,18.261707
2023-12-06 05:00:00+00:00,17.68,17.825,17.07,17.135,1719033,9470,17.431073
2023-12-07 05:00:00+00:00,17.23,17.48,17.085,17.23,858210,5168,17.23944
2023-12-08 05:00:00+00:00,17.24,17.92,17.115,17.765,1042697,6823,17.654382
2023-12-11 05:00:00+00:00,17.895,18.275,17.7,17.775,594410,3695,17.997422
2023-12-12 05:00:00+00:00,17.72,17.87,17.24,17.495,463554,3888,17.515672
2023-12-13 05:00:00+00:00,17.71,17.9,17.22,17.865,484529,3772,17.566138
2023-12-14 05:00:00+00:00,18.185,18.57,17.72,18.205,927808,5901,18.075333
2023-12-15 05:00:00+00:00,18.67,19.145,18.045,18.18,1283639,6096,18.65631
2023-12-18 05:00:00+00:00,18.195,18.57,17.775,17.855,643580,3841,18.090628
2023-12-19 05:00:00+00:00,18.0,18.19,17.84,17.96,563443,4936,17.989128
2023-12-20 05:00:00+00:00,17.85,17.91,17.19,17.24,444336,3458,17.514359
2023-12-21 05:00:00+00:00,17.57,17.73,17.43,17.59,365956,2822,17.57644
2023-12-22 05:00:00+00:00,17.675,17.675,17.34,17.41,293871,2094,17.497909
2023-12-26 05:00:00+00:00,17.405,17.745,17.34,17.69,234701,2015,17.634357
2023-12-27 05:00:00+00:00,17.79,17.89,17.465,17.47,283326,2015,17.548111
2023-12-28 05:00:00+00:00,17.46,17.83,17.42,17.57,486505,3069,17.637861
2023-12-29 05:00:00+00:00,17.54,17.63,17.105,17.165,376973,3267,17.269758
2024-01-02 05:00:00+00:00,16.91,16.925,16.5,16.585,622578,4078,16.682776
2024-01-03 05:00:00+00:00,16.105,16.375,16.01,16.1,622888,4159,16.152312
2024-01-04 05:00:00+00:00,16.03,16.575,15.96,16.255,428891,3048,16.351784
2024-01-05 05:00:00+00:00,15.69,16.12,15.675,15.98,1080386,6016,15.980555
2024-01-08 05:00:00+00:00,16.22,16.885,16.15,16.68,800250,4784,16.633153
2024-01-09 05:00:00+00:00,16.6,16.61,16.285,16.38,545748,3332,16.453614
2024-01-10 05:00:00+00:00,16.54,17.015,16.4,16.785,482318,3539,16.808544
2024-01-11 05:00:00+00:00,16.79,16.92,16.17,16.67,451018,3218,16.508297
2024-01-12 05:00:00+00:00,16.705,17.06,16.635,16.77,402872,3189,16.79085
2024-01-16 05:00:00+00:00,16.59,16.73,16.3,16.535,350315,3922,16.519844
2024-01-17 05:00:00+00:00,16.31,16.41,16.05,16.39,368328,2729,16.257477
2024-01-18 05:00:00+00:00,16.79,16.81,16.1,16.39,318113,2446,16.317217
2024-01-19 05:00:00+00:00,16.565,16.78,16.155,16.78,814827,3317,16.397423
2024-01-22 05:00:00+00:00,17.495,18.345,17.44,17.605,1429391,7153,17.963647
2024-01-23 05:00:00+00:00,17.67,17.72,17.2,17.335,425082,3099,17.400692
2024-01-24 05:00:00+00:00,17.585,17.615,16.745,16.75,556803,3387,17.124979
2024-01-25 05:00:00+00:00,16.87,16.995,16.315,16.45,704752,4052,16.557665
2024-01-26 05:00:00+00:00,16.445,16.735,16.34,16.345,389364,2638,16.503232
2024-01-29 05:00:00+00:00,16.48,17.11,16.445,17.11,495417,2963,16.878388
2024-01-30 05:00:00+00:00,17.05,17.24,16.66,16.73,599370,2820,16.978003
2024-01-31 05:00:00+00:00,16.41,16.755,16.07,16.09,774912,3846,16.38148
2024-02-01 05:00:00+00:00,16.205,16.48,16.03,16.335,678340,4548,16.251994
2024-02-02 05:00:00+00:00,16.29,17.02,16.145,17.02,750653,4723,16.706638
2024-02-05 05:00:00+00:00,17.57,17.86,16.48,16.74,1859611,12854,16.800823
2024-02-06 05:00:00+00:00,20.33,22.175,19.765,21.875,5849275,30667,21.201641
2024-02-07 05:00:00+00:00,21.59,23.87,21.38,23.6,2789902,16848,23.23185
2024-02-08 05:00:00+00:00,23.98,25.06,23.33,24.525,1969388,12442,24.379709
2024-02-09 05:00:00+00:00,25.09,25.09,23.575,24.37,1515691,11065,24.276166
2024-02-12 05:00:00+00:00,23.89,25.51,23.82,25.05,863244,6557,24.787607
2024-02-13 05:00:00+00:00,23.48,24.66,23.31,24.01,787744,6864,24.116193
2024-02-14 05:00:00+00:00,24.18,25.49,23.77,25.16,751867,6038,24.896703
2024-02-15 05:00:00+00:00,25.13,25.46,24.725,25.41,796186,7129,25.231415
2024-02-16 05:00:00+00:00,25.005,25.49,24.395,24.45,577210,5164,24.775371
2024-02-20 05:00:00+00:00,23.77,23.96,22.72,23.4,1137695,8574,23.241652
2024-02-21 05:00:00+00:00,22.3,22.92,22.29,22.75,651335,5521,22.631682
2024-02-22 05:00:00+00:00,23.825,23.94,23.07,23.595,710106,6035,23.55193
2024-02-23 05:00:00+00:00,23.53,24.065,22.82,22.975,469111,3862,23.177154
2024-02-26 05:00:00+00:00,23.07,23.87,22.945,23.56,507331,4404,23.620019
2024-02-27 05:00:00+00:00,23.83,24.615,23.765,24.54,626050,5624,24.290842
2024-02-28 05:00:00+00:00,24.52,24.84,24.26,24.43,416490,4077,24.492446
2024-02-29 05:00:00+00:00,24.84,25.28,24.38,25.05,593348,4505,24.874861
2024-03-01 05:00:00+00:00,25.305,25.685,24.54,24.945,997877,6964,24.939024
2024-03-04 05:00:00+00:00,24.44,24.535,23.54,24.04,816868,5709,24.018997
2024-03-05 05:00:00+00:00,23.925,24.39,23.44,23.82,768478,5923,23.803471
2024-03-06 05:00:00+00:00,25.76,26.75,24.545,26.15,2250536,18615,25.954186
2024-03-07 05:00:00+00:00,27.01,27.5,26.38,26.46,1308060,10173,26.908664
2024-03-08 05:00:00+00:00,27.185,27.275,25.84,26.04,1060854,9241,26.403286
2024-03-11 04:00:00+00:00,25.845,26.83,25.295,25.36,662849,6390,25.878844
2024-03-12 04:00:00+00:00,25.6,25.62,24.35,24.7,764629,8055,24.760358
2024-03-13 04:00:00+00:00,24.7,25.43,24.6,25.0,549566,5673,25.022029
2024-03-14 04:00:00+00:00,24.82,24.94,24.14,24.46,650924,6040,24.436429
2024-03-15 04:00:00+00:00,23.84,24.1,23.42,23.485,1111390,8422,23.71512
2024-03-18 04:00:00+00:00,23.77,24.175,23.32,23.99,733683,5458,23.841426
2024-03-19 04:00:00+00:00,23.58,23.825,22.92,23.795,480526,4969,23.442921
2024-03-20 04:00:00+00:00,23.765,24.65,23.68,24.6,467458,4593,24.206552
